OG7_0000583	apis|A0A8R2JQ71
OG7_0001223	apis|A0A8R2NM40
OG7_0004653	ahos|F4B9R6
OG7_0007349	apis|A0A8R2H6J4
OG7_0000171	apis|A0A8R2NU90
OG7_0004491	ahos|F4B5U1
OG7_0007386	apis|A0A8R2BB04
OG7_0008568	apis|A0A8R1VYZ2
OG7_0000729	apis|A0A8R2NR21
OG7_0007604	apis|A0A8R1W0I3
OG7_0007711	apis|A0A8R2BAW6
OG7_0007102	apis|A0A8R2D3L1
OG7_0007608	apis|A0A8R1W3W5
OG7_0008564	apis|C4WS26
OG7_0006709	apis|A0A8R1W4G7
OG7_0000552	apis|A0A8R2NJZ8
OG7_0007623	apis|A0A8R1ZZG7
OG7_0005366	apis|A0A8R2JQ99
OG7_0006056	apis|A0A8R2A4G2
OG7_0004415	ahos|F4B855
OG7_0005074	ahos|F4B6W7
OG7_0004300	ahos|F4B9S2
OG7_0005327	apis|A0A8R2JPQ8
OG7_0000080	apis|A0A8R2D345
OG7_0005078	ahos|F4B435
OG7_0002379	apis|A0A8R2B9V0
OG7_0004801	ahos|F4B5D3
OG7_0006202	apis|A0A8R1W909
OG7_0001393	apis|A0A8R2H2W4
OG7_0008319	apis|A0A8R2NNH1
OG7_0007795	apis|C4WRT3
OG7_0002533	apis|A0A8R2A6Y8
OG7_0000222	apis|A0A8R2JRB9
OG7_0006961	apis|A0A8R2H7H4
OG7_0003508	apis|A0A8R2H881
OG7_0007816	apis|A0A8R2D1L7
OG7_0001208	apis|A0A8R2B9K1
OG7_0007780	apis|A0A8R1W6K9
OG7_0002607	apis|A0A8R2A0W2
OG7_0003504	apis|A0A8R2A0V2
OG7_0007470	apis|A0A8R2B451
OG7_0001204	apis|C4WS45
OG7_0005047	ahos|F4B5N6
OG7_0005114	apis|A0A8R2A8F3
OG7_0000095	apis|A0A8R2NT39
OG7_0006463	apis|A0A8R2A7G9
OG7_0005230	apis|A0A8R2H6Y8
OG7_0008636	apis|A0A8R2FAQ8
OG7_0005612	apis|A0A8R2H857
OG7_0003949	apis|A0A8R1W272
OG7_0001553	apis|A0A8R2A4S0
OG7_0004059	ahos|F4B3T6
OG7_0005118	apis|A0A8R2AC88
OG7_0003986	apis|J9KQ16
OG7_0003253	apis|A0A8R2JVH7
OG7_0002965	apis|A0A8R2JQU9
OG7_0007929	apis|A0A8R2BAA6
OG7_0005515	apis|A0A8R2AXY5
OG7_0000911	apis|A0A8R1W5K5
OG7_0002573	apis|Q1ZZQ1
OG7_0001000	apis|A0A8R2A8C7
OG7_0002362	ahos|F4B9S9
OG7_0002498	ahos|F4B632
OG7_0005038	ahos|F4B420
OG7_0002823	apis|A0A8R2A6T4
OG7_0002339	apis|A0A8R2A5G3
OG7_0004093	ahos|F4B492
OG7_0001599	apis|C4WRN4
OG7_0002494	apis|A0A8R2B7F3
OG7_0008513	apis|A0A8R2FD26
OG7_0003105	apis|A0A8R2H9E6
OG7_0003299	apis|A0A8R1W6B7
OG7_0005034	ahos|F4B9C6
OG7_0000284	apis|A0A8R2FBV0
OG7_0000288	apis|A0A8R2B2M2
OG7_0005270	apis|A0A8R1W2J4
OG7_0000413	apis|A0A8R2NQV1
OG7_0002616	apis|A0A8R2AC11
OG7_0001359	apis|A0A8R2JTQ1
OG7_0007430	apis|C4WSY7
OG7_0003643	apis|A0A8R1WAQ7
OG7_0007183	apis|C4WX78
OG7_0007807	apis|A0A8R2A5P8
OG7_0004699	ahos|F4B6W6
OG7_0007497	apis|A0A8R2BA78
OG7_0001196	apis|A0A8R2D2U8
OG7_0006061	apis|A0A8R2A1C2
OG7_0005351	apis|A0A8R2B940
OG7_0000655	apis|A0A8R1X176
OG7_0008165	apis|A0A8R2A5P9
OG7_0005163	apis|A0A8R2FCB3
OG7_0006414	apis|C4WVL9
OG7_0003329	apis|A0A8R2D508
OG7_0000980	apis|A0A8R1ZZP7
OG7_0005978	apis|A0A8R2AE25
OG7_0003833	apis|A0A8R2F7Y0
OG7_0006418	apis|A0A8R1W464
OG7_0006283	apis|A0A8R2A3P7
OG7_0006956	apis|A0A8R1W3K6
OG7_0005850	apis|C4WSY5
OG7_0005974	apis|A0A8R1W3P3
OG7_0004717	ahos|F4B6C4
OG7_0004959	ahos|F4B8S5
OG7_0003086	apis|A0A8R2AAW6
OG7_0002065	apis|A0A8R2HBL3
OG7_0002804	apis|A0A8R1VY59
OG7_0001412	apis|C4WTY2
OG7_0005947	apis|A0A8R1WBD4
OG7_0000995	apis|A0A8R2H4D1
OG7_0005591	apis|A0A8R2D8T9
OG7_0004243	ahos|F4B880
OG7_0007543	apis|A0A8R2B0Z1
OG7_0003049	apis|A0A8R1W7L7
OG7_0002808	apis|A0A8R2B9Q7
OG7_0000131	apis|A0A8R2NXE1
OG7_0003792	apis|A0A8R1W6W5
OG7_0006696	apis|A0A8R2JN06
OG7_0003502	apis|A0A8R2F9N4
OG7_0002883	apis|A0A8R2A6G6
OG7_0002107	apis|A0A8R2B980
OG7_0006393	apis|A0A8R2JM95
OG7_0001202	apis|A0A8R2B661
OG7_0003740	apis|A0A8R2H6R1
OG7_0001961	apis|A0A8R2B6R0
OG7_0003819	apis|A0A8R2FDT6
OG7_0005618	apis|A0A8R2A9N6
OG7_0007989	apis|A0A8R2JPK0
OG7_0001056	apis|A0A8R2B9E2
OG7_0005112	apis|A0A8R2NJ46
OG7_0007946	apis|A0A8R1W3N4
OG7_0008136	apis|A0A8R2JKW7
OG7_0005701	apis|A0A8R1W4T1
OG7_0005614	apis|A0A8R2A884
OG7_0001463	apis|A0A8R2FAD6
OG7_0008007	apis|C4WSJ7
OG7_0006553	apis|A0A8R2H6X9
OG7_0007123	apis|J9K597
OG7_0005072	ahos|F4B7Z6
OG7_0005496	apis|A0A8R2JLQ8
OG7_0000224	apis|A0A8R2JSX6
OG7_0002036	apis|A0A8R2JQ70
OG7_0006208	apis|A0A8R2HBH1
OG7_0000228	apis|A0A8R2JKP1
OG7_0006204	apis|A0A8R2A2E8
OG7_0003389	apis|A0A8R1W9D5
OG7_0000920	apis|A0A8R2H4I7
OG7_0000203	apis|A0A8R2NKQ9
OG7_0008539	apis|C4WT17
OG7_0004860	ahos|F4B7R3
OG7_0000671	apis|A0A8R1W906
OG7_0003346	apis|A0A8R1XKZ4
OG7_0005375	apis|A0A8R2D761
OG7_0006900	apis|A0A8R1ZZ55
OG7_0005806	apis|A0A8R2AF87
OG7_0006223	apis|A0A8R2NR96
OG7_0004153	ahos|F4B5D2
OG7_0002313	apis|C4WXX0
OG7_0008562	apis|A0A8R1W5Q9
OG7_0008373	apis|A0A8R2B5W9
OG7_0000554	apis|A0A8R2A2B6
OG7_0007108	apis|A0A8R2H7T1
OG7_0004361	ahos|F4B7R6
OG7_0007602	apis|A0A8R2D2H9
OG7_0007104	apis|A0A8R2B9T7
OG7_0000558	apis|A0A8R2FAB6
OG7_0008454	apis|A0A8R2HAU7
OG7_0000462	apis|C4WYE3
OG7_0008458	apis|A0A8R2HBC9
OG7_0001709	apis|A0A8R1X3X5
OG7_0005932	apis|A0A8R1W0U3
OG7_0000398	apis|A0A8R2B4B2
OG7_0002976	apis|A0A8R2NK92
OG7_0000439	apis|A0A8R2B6J4
OG7_0003026	apis|A0A8R2JRE3
OG7_0003067	apis|A0A8R2AFH8
OG7_0000394	apis|A0A8R2F9F3
OG7_0005969	apis|A0A8R2F986
OG7_0007046	apis|C4WUQ0
OG7_0001414	apis|A0A8R1VYT6
OG7_0002519	ahos|F4B678
OG7_0001283	apis|A0A8R1W5R2
OG7_0001418	apis|A0A8R2JSJ1
OG7_0007089	apis|C4WRW2
OG7_0003583	apis|A0A8R2NQL0
OG7_0002802	apis|C4WWR9
OG7_0001956	apis|A0A8R2D2C5
OG7_0008333	apis|A0A8R1W3G3
OG7_0004750	ahos|F4B810
OG7_0005817	apis|A0A8R2AFZ9
OG7_0006196	apis|A0A8R1W877
OG7_0003798	apis|A0A8R2FD23
OG7_0001061	ahos|F4B7T0
OG7_0005335	apis|A0A8R2AB31
OG7_0000631	apis|A0A8R2A0T4
OG7_0008579	apis|A0A8R1W5F9
OG7_0003794	apis|A0A8R1W544
OG7_0000789	apis|A0A8R2NVL1
OG7_0000155	apis|A0A8R2B1L8
OG7_0004205	ahos|F4B7N9
OG7_0000746	apis|A0A8R1W0E7
OG7_0007505	apis|A0A8R1TGD0
OG7_0002936	apis|A0A8R2B674
OG7_0004199	ahos|F4B5M0
OG7_0000479	apis|A0A8R1W4Z0
OG7_0001696	apis|A0A8R1W5P4
OG7_0007367	apis|A0A8R2A341
OG7_0005972	apis|A0A8R1W809
OG7_0006412	apis|A0A8R2ADB2
OG7_0007326	apis|A0A8R2HBY3
OG7_0005663	apis|A0A8R2B7G1
OG7_0008176	apis|C4WWD6
OG7_0006599	apis|A0A8R2NP70
OG7_0000282	apis|A0A8R2NX10
OG7_0007683	apis|A0A8R2AEB7
OG7_0006000	apis|A0A8R2NP76
OG7_0000020	apis|A0A8R2NMW0
OG7_0003143	apis|A0A8R2NKS6
OG7_0004356	ahos|F4B8J7
OG7_0002116	apis|A0A8R2B7I7
OG7_0005387	apis|C4WYF4
OG7_0003967	apis|A0A8R1W7T4
OG7_0000340	apis|A0A8R2AZK3
OG7_0002368	apis|A0A8R1W590
OG7_0005069	ahos|F4B7L6
OG7_0006359	apis|A0A8R1VZL2
OG7_0002076	apis|A0A8R1W2Q3
OG7_0003926	apis|A0A8R1X0G5
OG7_0002364	ahos|F4B7C0
OG7_0007720	apis|A0A8R2AZI5
OG7_0007296	apis|A0A8R2D7F8
OG7_0002492	apis|C4WSC8
OG7_0008016	apis|A0A8R2A2X3
OG7_0003605	apis|A0A8R2FBG1
OG7_0005032	ahos|F4B456
OG7_0004596	ahos|F4B673
OG7_0000841	apis|A0A8R1W1W0
OG7_0006632	apis|A0A8R2D1V5
OG7_0006210	apis|A0A8R1W8X3
OG7_0002320	apis|C4WRJ1
OG7_0006134	apis|A0A8R2AA70
OG7_0003736	apis|A0A8R2NLR5
OG7_0002571	apis|A0A8R1VYX4
OG7_0006138	apis|A0A8R2A5V1
OG7_0000913	apis|A0A8R1TGM8
OG7_0006669	apis|A0A8R1WB03
OG7_0002658	apis|C4WY48
OG7_0008511	apis|A0A8R2JMM5
OG7_0007930	apis|A0A8R2JM57
OG7_0007768	apis|A0A8R2FCZ2
OG7_0008140	apis|A0A8R2A756
OG7_0004091	ahos|F4B4F1
OG7_0002821	apis|X1WLW5
OG7_0002654	apis|A0A8R1W362
OG7_0003557	apis|C4WVV7
OG7_0007764	apis|A0A8R2NS66
OG7_0004312	ahos|F4B8X0
OG7_0001257	apis|A0A8R1W9E8
OG7_0002152	apis|A0A8R1W602
OG7_0005600	apis|A0A8R1W127
OG7_0008206	apis|A0A8R2H2I4
OG7_0000411	apis|A0A8R2F722
OG7_0004627	ahos|F4B4W0
OG7_0007429	apis|A0A8R1W2A5
OG7_0004666	ahos|F4B9K6
OG7_0001169	apis|A0A8R1W4C2
OG7_0006575	apis|C4WTX6
OG7_0008052	apis|A0A8R2D7U4
OG7_0001638	apis|A0A8R2A0Q1
OG7_0002998	apis|A0A8R2B5U3
OG7_0000805	apis|A0A8R2JM68
OG7_0007181	apis|A0A8R2NU49
OG7_0000064	apis|A0A1S6J148
OG7_0003397	apis|A0A8R2F9L6
OG7_0000376	apis|A0A8R1WBI4
OG7_0002994	apis|A0A8R2NRF3
OG7_0003641	apis|A0A8R2H9P0
OG7_0002040	apis|A0A8R2FED1
OG7_0001634	apis|A0A8R2NKR2
OG7_0006825	apis|A0A8R1W5Z0
OG7_0002237	apis|A0A8R1X1X1
OG7_0001132	apis|A0A8R2B831
OG7_0000068	apis|A0A8R2NY17
OG7_0003330	apis|C4WSH5
OG7_0008580	apis|A0A8R1W5M7
OG7_0007657	apis|A0A8R1VZI0
OG7_0004459	ahos|F4B4E2
OG7_0002767	apis|A0A8R2H420
OG7_0002726	apis|A0A8R2B3V5
OG7_0005353	apis|A0A8R1W296
OG7_0006063	apis|C4WXN4
OG7_0001912	apis|A0A8R2JSM6
OG7_0002290	ahos|F4B8J8
OG7_0000495	apis|A0A8R2NXE5
OG7_0005447	apis|A0A8R2A6R9
OG7_0004175	ahos|F4B526
OG7_0001848	apis|A0A8R2A4Y5
OG7_0008355	apis|A0A8R1VYM6
OG7_0004882	ahos|F4B4S4
OG7_0006281	apis|A0A8R1W1W6
OG7_0007070	apis|A0A8R2FDE1
OG7_0001844	apis|A0A8R2NKZ7
OG7_0003831	apis|A0A8R1W621
OG7_0005161	apis|A0A8R1W048
OG7_0007541	apis|Q1W9N6
OG7_0006842	apis|C4WSL3
OG7_0007997	apis|A0A8R2H759
OG7_0004534	ahos|F4B8D8
OG7_0007110	apis|A0A8R1W6Q7
OG7_0005593	apis|A0A8R2B918
OG7_0004241	ahos|F4B980
OG7_0007234	apis|C4WY77
OG7_0004538	ahos|F4B6P8
OG7_0007238	apis|A0A8R1W4S2
OG7_0001877	apis|A0A8R2JR28
OG7_0003266	apis|A0A8R2NPX6
OG7_0006914	apis|A0A8R2HBQ8
OG7_0001566	apis|A0A8R2B3V7
OG7_0002285	ahos|F4B643
OG7_0000480	apis|A0A8R2B658
OG7_0005784	apis|A0A8R1W1Q5
OG7_0005478	apis|A0A8R2JLP4
OG7_0006918	apis|A0A8R2B9X6
OG7_0001527	ahos|F4B8I2
OG7_0000133	apis|A0A8R2NSE9
OG7_0005788	apis|A0A8R2A123
OG7_0004015	apis|A0A8R2FC38
OG7_0005474	apis|A0A8R2AAR3
OG7_0000770	apis|A0A8R2F8E3
OG7_0008595	apis|A0A8R2A5V0
OG7_0006456	apis|C4WWC9
OG7_0003227	apis|A0A8R1W3N8
OG7_0003871	apis|A0A8R1W6G4
OG7_0005559	apis|C4WWC7
OG7_0008198	apis|A0A8R2FCP9
OG7_0007247	apis|A0A8R2B212
OG7_0005722	apis|A0A8R2B8S3
OG7_0004547	ahos|F4B4M8
OG7_0007030	apis|A0A8R2NTC1
OG7_0008194	apis|A0A8R1VZQ2
OG7_0004991	ahos|F4B7V1
OG7_0004135	ahos|F4B529
OG7_0001221	apis|A0A8R2D3U0
OG7_0002857	apis|A0A8R2B7S0
OG7_0000013	apis|A0A8R2JTA3
OG7_0003521	apis|A0A8R2JNZ8
OG7_0003370	apis|A0A8R1VYH4
OG7_0002094	apis|A0A8R2F8P1
OG7_0002940	apis|A0A8R2JMM1
OG7_0004493	ahos|F4B8H5
OG7_0000173	apis|A0A8R2A6X2
OG7_0000730	apis|A0A8R2HBF7
OG7_0005434	apis|C4WYF5
OG7_0004828	ahos|F4B9J1
OG7_0000968	apis|A0A8R2H2J2
OG7_0005399	apis|A0A8R2A3W7
OG7_0002098	apis|A0A8R2JUC4
OG7_0000964	apis|A0A8R2NWL5
OG7_0004824	ahos|F4B8W0
OG7_0005438	apis|C4WWT6
OG7_0004651	ahos|F4B7T8
OG7_0004578	ahos|F4B702
OG7_0001315	apis|A0A8R2AYM8
OG7_0007278	apis|A0A8R2JN37
OG7_0001837	apis|A0A8R2NMV7
OG7_0004574	ahos|F4B6U5
OG7_0007713	apis|A0A8R1WZ06
OG7_0006587	apis|A0A8R2JVR4
OG7_0001400	apis|A0A8R2D213
OG7_0007274	apis|A0A8R1W7I5
OG7_0001890	apis|A0A8R1W1L9
OG7_0007858	apis|A0A8R1W844
OG7_0007970	apis|A0A8R2NR69
OG7_0000619	apis|A0A8R2NVL6
OG7_0007854	apis|A0A8R2A1I9
OG7_0007621	apis|C4WWR7
OG7_0006963	apis|A0A8R2A6Y1
OG7_0003776	apis|A0A8R2NR20
OG7_0002244	apis|A0A8R1W4I9
OG7_0001012	apis|A0A8R1VZ19
OG7_0005745	apis|C4WS88
OG7_0000797	apis|A0A8R2HB74
OG7_0006178	apis|A0A8R2H8H0
OG7_0001647	apis|C4WSX2
OG7_0002531	apis|A0A8R2FDI1
OG7_0003449	apis|A0A8R1W8I3
OG7_0004187	ahos|F4B942
OG7_0003486	apis|A0A8R2D6L2
OG7_0006672	apis|A0A8R2JUZ5
OG7_0002248	apis|A0A8R2D3H5
OG7_0001391	apis|A0A8R1W2S5
OG7_0004803	ahos|F4B670
OG7_0005156	apis|A0A8R2D7M2
OG7_0002465	apis|C4WSX7
OG7_0006174	apis|A0A8R2NKW1
OG7_0000260	apis|A0A8R2NY53
OG7_0005229	apis|A0A8R1WAR7
OG7_0006018	apis|A0A8R2A365
OG7_0001674	apis|A0A8R2AAB3
OG7_0004915	ahos|F4B8R8
OG7_0002277	apis|A0A8R2A8U0
OG7_0001172	apis|A0A8R2NQA9
OG7_0001678	apis|A0A8R2AAT1
OG7_0006147	apis|C4WSA3
OG7_0006014	apis|A0A8R2A9K3
OG7_0000336	ahos|F4B6N7
OG7_0003251	apis|Q201X9
OG7_0001551	ahos|F4B3P0
OG7_0006535	apis|C4WUH9
OG7_0007097	apis|C4WT80
OG7_0008217	apis|A0A8R2A5D6
OG7_0006461	apis|A0A8R2F8F3
OG7_0001885	apis|A0A8R1W4L5
OG7_0003348	apis|A0A8R2A750
OG7_0000737	apis|A0A8R2F6P3
OG7_0007382	apis|A0A8R2FBU5
OG7_0005808	apis|A0A8R1W8L6
OG7_0002947	apis|A0A8R2D4U0
OG7_0002591	ahos|F4B4K7
OG7_0001331	apis|A0A8R1W457
OG7_0006355	apis|A0A8R2D2P4
OG7_0005804	apis|A0A8R2A2R6
OG7_0005065	ahos|F4B6K0
OG7_0003344	apis|A0A8R2D6I9
OG7_0008281	apis|A0A8R1W5J2
OG7_0000556	apis|A0A8R1W482
OG7_0001830	apis|A0A8R2FA14
OG7_0008063	apis|A0A8R2D694
OG7_0006580	apis|A0A8R1W8I5
OG7_0003609	apis|A0A8R2AC64
OG7_0001407	apis|C4WUZ6
OG7_0007106	apis|A0A8R2A1A3
OG7_0004071	ahos|F4B6H7
OG7_0006595	apis|A0A8R2F869
OG7_0008456	apis|C4WXI1
OG7_0004540	ahos|F4B5Z7
OG7_0007037	apis|A0A8R2AYS1
OG7_0004111	ahos|F4B5N5
OG7_0002351	apis|A0A8R2F8N5
OG7_0007240	apis|A0A8R2NVB7
OG7_0004702	ahos|F4B3U9
OG7_0003024	apis|A0A8R2FDF4
OG7_0002850	apis|A0A8R1W756
OG7_0002974	apis|A0A8R2H754
OG7_0002978	apis|A0A8R2AFD4
OG7_0003028	apis|A0A8R2H685
OG7_0003377	apis|A0A8R1W518
OG7_0002163	apis|A0A8R2A5L4
OG7_0000396	apis|A0A8R2NTU2
OG7_0000475	apis|A0A8R2B219
OG7_0002270	ahos|F4B8L7
OG7_0004195	ahos|F4B8C1
OG7_0003003	apis|A0A8R2A5L2
OG7_0007509	apis|A0A8R2A6N6
OG7_0004209	ahos|F4B954
OG7_0000159	apis|A0A8R2AYG9
OG7_0000785	apis|A0A8R1W0P3
OG7_0007812	apis|A0A8R2NJR7
OG7_0006140	apis|Q1ZZP8
OG7_0006511	apis|A0A8R1VYY0
OG7_0001054	ahos|F4B4D6
OG7_0007948	apis|A0A8R2D822
OG7_0003982	apis|C4WUU2
OG7_0008138	apis|A0A8R2D443
OG7_0005616	apis|A0A8R2B9U9
OG7_0008210	apis|A0A8R1W361
OG7_0001058	apis|A0A8R2FDC0
OG7_0008632	apis|A0A8R2BA58
OG7_0004931	ahos|F4B7I1
OG7_0008134	apis|A0A8R2D3E5
OG7_0007090	apis|C4WUX1
OG7_0007944	apis|A0A8R1X1T0
OG7_0007085	apis|A0A8R2A2F9
OG7_0001897	apis|A0A8R2FDB9
OG7_0007977	apis|A0A8R2A366
OG7_0005362	apis|A0A8R2D752
OG7_0006052	apis|A0A8R2H9E2
OG7_0002515	apis|A0A8R2NNE7
OG7_0005573	apis|A0A8R2D7A9
OG7_0001640	apis|A0A8R2FAC0
OG7_0004433	ahos|F4B5D7
OG7_0002034	apis|A0A8R2A4W0
OG7_0008575	apis|C4WW94
OG7_0000226	apis|A0A8R2D4U2
OG7_0005494	apis|A0A8R2D4L2
OG7_0000790	apis|A0A8R1W2J0
OG7_0002038	apis|A0A8R2HCA1
OG7_0000267	apis|A0A8R2B3V9
OG7_0006206	apis|A0A8R2JN44
OG7_0005823	apis|A0A8R2NP30
OG7_0005339	apis|A0A8R2A3B9
OG7_0004180	ahos|F4B968
OG7_0005498	apis|C4WSR4
OG7_0001705	apis|A0A8R1W6J9
OG7_0005607	apis|A0A8R2D7Y1
OG7_0008174	apis|A0A8R1VZ84
OG7_0004971	ahos|F4B9Q0
OG7_0004620	ahos|F4BA69
OG7_0003891	apis|A0A8R2D4M0
OG7_0007303	apis|A0A8R2H7X2
OG7_0008178	apis|A0A8R1W5G5
OG7_0005965	apis|A0A8R2B2Y9
OG7_0006743	apis|A0A8R2D5W1
OG7_0003390	apis|A0A8R2NR12
OG7_0000561	apis|A0A8R2JMG7
OG7_0002118	apis|A0A8R2B4H8
OG7_0004358	ahos|F4B713
OG7_0000435	apis|A0A8R1W9N8
OG7_0002230	apis|A0A8R1W5D8
OG7_0002612	apis|Q1ZZQ5
OG7_0002114	apis|A0A8R1W5K9
OG7_0004354	ahos|F4B483
OG7_0002047	apis|A0A8R2NN16
OG7_0002078	apis|A0A8R1WBF8
OG7_0005379	apis|A0A8R2JMI3
OG7_0003928	apis|A0A8R1W003
OG7_0004783	ahos|F4B544
OG7_0008461	apis|A0A8R2A3G7
OG7_0002327	ahos|F4B4F0
OG7_0006217	apis|A0A8R2A900
OG7_0000193	apis|A0A8R2D3S6
OG7_0002366	ahos|F4B837
OG7_0004473	ahos|F4B7C8
OG7_0003924	apis|A0A8R2NW91
OG7_0002074	apis|A0A8R2AY10
OG7_0008535	apis|A0A8R2NK75
OG7_0003385	apis|A0A8R2JMG0
OG7_0007937	apis|A0A8R2B654
OG7_0004594	ahos|F4B728
OG7_0008014	apis|B7TYB9
OG7_0008147	apis|J9M6V5
OG7_0007294	apis|A0A8R2D2C0
OG7_0005533	apis|A0A8R2B9C4
OG7_0008018	apis|A0A8R2B2D9
OG7_0004598	ahos|F4B9Y9
OG7_0001250	apis|C4WY61
OG7_0003550	apis|A0A8R1W771
OG7_0007298	apis|A0A8R2JSS6
OG7_0001958	apis|A0A8R2F9H2
OG7_0004031	apis|A0A8R2HA70
OG7_0001416	apis|A0A8R2A044
OG7_0007990	apis|A0A8R2NW25
OG7_0007044	apis|A0A8R2NSI5
OG7_0007117	apis|A0A8R1W6F7
OG7_0001954	apis|A0A8R2B8D0
OG7_0001870	apis|A0A8R2NTJ7
OG7_0007048	apis|A0A8R1W7C9
OG7_0003082	apis|A0A8R2NQ69
OG7_0001371	apis|A0A8R2JLD5
OG7_0000487	apis|A0A8R2JLH0
OG7_0006692	apis|A0A8R2NU53
OG7_0006194	apis|A0A8R2ABE2
OG7_0003796	apis|A0A8R2F9K7
OG7_0000777	apis|A0A8R2JNG1
OG7_0003903	apis|A0A8R2HAL0
OG7_0003220	apis|A0A8R1W176
OG7_0006198	apis|A0A8R2FAZ2
OG7_0001520	apis|A0A8R2ACA3
OG7_0002938	apis|A0A8R2JSK8
OG7_0002760	apis|C4WXV2
OG7_0003815	apis|C4WWN1
OG7_0001698	apis|A0A8R2B0T6
OG7_0000748	apis|A0A8R2JTK6
OG7_0003337	apis|A0A8R2FBI7
OG7_0008587	apis|A0A8R2A791
OG7_0007650	apis|A0A8R2A981
OG7_0001694	apis|A0A8R2D3A1
OG7_0002934	apis|A0A8R2JQI6
OG7_0000744	apis|A0A8R2JVB9
OG7_0005440	apis|A0A8R2A6V7
OG7_0001192	apis|A0A8R2FDN9
OG7_0002297	apis|A0A8R2B6M3
OG7_0007077	apis|A0A8R2FD04
OG7_0006952	apis|A0A8R2B8H3
OG7_0003401	apis|C4WXF9
OG7_0007328	apis|A0A8R1VZE8
OG7_0007985	apis|C4WXG1
OG7_0007324	apis|A0A8R2ABN3
OG7_0001452	apis|A0A8R1W041
OG7_0002728	apis|A0A8R1W8Y1
OG7_0006562	apis|A0A8R2H3L2
OG7_0007861	apis|A0A8R1X1S4
OG7_0004919	ahos|F4B9H7
OG7_0006373	apis|A0A8R2JRL5
OG7_0005225	apis|A0A8R2A5H0
OG7_0002724	apis|A0A8R2NRU4
OG7_0007360	apis|A0A8R1VYH8
OG7_0001889	apis|A0A8R2NTW7
OG7_0008223	apis|A0A8R1VYP7
OG7_0006539	apis|A0A8R2B714
OG7_0001846	apis|A0A8R2BAK3
OG7_0002432	ahos|F4B6I6
OG7_0007236	apis|A0A8R1W5S1
OG7_0000615	apis|A0A8R2A683
OG7_0005092	apis|C4WSR6
OG7_0004536	ahos|F4B5X3
OG7_0005311	apis|A0A8R2NSE1
OG7_0005786	apis|C4WW33
OG7_0002469	apis|C4WTA8
OG7_0006458	apis|C4WSA5
OG7_0001564	ahos|F4B9E8
OG7_0004757	ahos|F4B4N6
OG7_0003264	apis|A0A8R2A885
OG7_0006916	apis|A0A8R2F7Q0
OG7_0005810	apis|A0A8R2HAV8
OG7_0006454	apis|A0A8R1W3A0
OG7_0001568	ahos|F4B4D9
OG7_0003445	apis|C4WSZ3
OG7_0005476	apis|A0A8R2BAS4
OG7_0005749	apis|A0A8R2D6S2
OG7_0003268	apis|A0A8R2H7D5
OG7_0006136	apis|A0A8R1W355
OG7_0003960	apis|A0A8R1W5I4
OG7_0000453	apis|A0A8R2FC41
OG7_0003738	apis|A0A8R2B4H6
OG7_0000347	apis|A0A8R2JN11
OG7_0005395	apis|A0A8R2NPN2
OG7_0000691	apis|A0A8R2D4I3
OG7_0003734	apis|A0A8R2A6S9
OG7_0001741	apis|A0A8R2NSH8
OG7_0007727	apis|A0A8R1VYI6
OG7_0005242	apis|A0A8R2A1J1
OG7_0007766	apis|A0A8R2AAX3
OG7_0008393	apis|A0A8R2A8S5
OG7_0002656	apis|A0A8R2AAQ2
OG7_0001319	apis|A0A8R2B9Y5
OG7_0004668	ahos|F4B8M6
OG7_0005881	apis|A0A8R1W2L6
OG7_0003422	apis|C4WWL5
OG7_0008204	apis|A0A8R2JMJ6
OG7_0000951	apis|A0A8R2H8B9
OG7_0004664	ahos|F4B814
OG7_0005555	apis|A0A8R1W881
OG7_0004162	ahos|F4B8K4
OG7_0008208	apis|A0A8R1W219
OG7_0008553	apis|C4WWL7
OG7_0000374	apis|A0A8R2A1W4
OG7_0006007	apis|A0A8R2NW22
OG7_0000066	apis|A0A8R2A736
OG7_0005380	apis|A0A8R2FBE3
OG7_0000378	apis|A0A8R2JQ66
OG7_0001636	apis|A0A8R2H9M1
OG7_0000027	apis|A0A8R2B4U8
OG7_0004139	ahos|F4B787
OG7_0002703	apis|A0A8R2NLV3
OG7_0002996	apis|A0A8R1W2H5
OG7_0007856	apis|A0A8R2FD52
OG7_0008000	apis|A0A8R2H9I6
OG7_0005158	apis|A0A8R2NLP7
OG7_0008599	apis|A0A8R1W8S4
OG7_0001513	ahos|F4B421
OG7_0004019	apis|A0A8R1WYS0
OG7_0007442	apis|A0A8R2A6R4
OG7_0003774	apis|A0A8R2F971
OG7_0002246	apis|A0A8R2H6Q7
OG7_0003488	apis|A0A8R2JX73
OG7_0003213	apis|A0A8R2JQB2
OG7_0002289	ahos|F4B8I1
OG7_0006176	apis|A0A8R2JU39
OG7_0005154	apis|A0A8R2B538
OG7_0005652	apis|A0A8R2JU12
OG7_0003778	apis|A0A8R2NMF0
OG7_0003484	apis|C4WYC5
OG7_0003747	apis|A0A8R2NU04
OG7_0000338	ahos|F4B7Z1
OG7_0002100	apis|A0A8R2A2W6
OG7_0000499	apis|A0A8R2D2E8
OG7_0004179	ahos|F4BA33
OG7_0001676	apis|C4WVV0
OG7_0000334	apis|A0A8R2H6G3
OG7_0004455	ahos|F4B446
OG7_0006016	apis|C4WUW3
OG7_0004721	ahos|F4B3Z3
